data,pluvio_id,mm,fazenda
2025-12-02,KRT-049,32.51,KRT
2025-12-02,KRT-050,3.56,KRT
2025-12-02,KRT-051,3.81,KRT
2025-12-02,KRT-052,9.14,KRT
2025-12-02,KRT-053,6.4,KRT
2025-12-02,KRT-054,2.29,KRT
2025-12-02,KRT-055,6.35,KRT
2025-12-02,KRT-056,3.56,KRT
2025-12-02,KRT-057,3.84,KRT
2025-12-02,KRT-058,3.0,KRT
2025-12-02,KRT-059,2.54,KRT
2025-12-02,KRT-060,4.06,KRT
2025-12-02,KRT-061,3.3,KRT
2025-12-02,KRT-062,2.0,KRT
2025-12-02,KRT-063,2.7,KRT
2025-12-02,KRT-064,2.4,KRT
2025-12-02,KRT-065,3.3,KRT
2025-12-02,KRT-066,2.03,KRT
2025-12-02,KRT-067,1.78,KRT
2025-12-02,KRT-068,1.87,KRT
2025-12-02,KRT-069,2.0,KRT
2025-12-02,KRT-070,2.95,KRT
2025-12-02,KRT-071,3.0,KRT
2025-12-02,KRT-072,4.75,KRT
2025-12-02,KRT-073,3.56,KRT
2025-12-02,KRT-074,8.38,KRT
2025-12-02,RDM-101,11.75,RDM
2025-12-02,RDM-102,4.5,RDM
2025-12-02,RDM-103,15.49,RDM
2025-12-02,RDM-104,5.33,RDM
2025-12-02,RDM-105,17.78,RDM
2025-12-02,RDM-106,12.45,RDM
2025-12-02,RDM-107,26.1,RDM
2025-12-02,RDM-108,19.3,RDM
2025-12-02,RDM-109,2.79,RDM
2025-12-02,RDM-110,21.6,RDM
2025-12-02,RDM-112,4.32,RDM
2025-12-02,RDM-113,5.4,RDM
2025-12-02,RDM-114,7.25,RDM
2025-12-02,RDM-115,4.83,RDM
2025-12-02,RDM-116,23.37,RDM
2025-12-02,RDM-117,11.4,RDM
2025-12-02,RDM-118,15.9,RDM
2025-12-02,RDM-119,7.87,RDM
2025-12-02,RDM-120,11.94,RDM
2025-12-02,RDM-121,10.67,RDM
2025-12-02,RDM-122,17.53,RDM
2025-12-02,RDM-123,19.3,RDM
2025-12-02,RDM-124,15.3,RDM
2025-12-02,RDM-125,2.7,RDM
2025-12-02,RDM-126,7.2,RDM
2025-12-02,RDM-127,4.32,RDM
2025-12-02,RDM-128,6.35,RDM
2025-12-02,RDM-129,11.18,RDM
2025-12-02,RDM-130,5.84,RDM
2025-12-02,RDM-131,6.1,RDM
2025-12-02,RDM-132,6.3,RDM
2025-12-02,RDM-133,1.02,RDM
2025-12-03,KRT-001,9.65,KRT
2025-12-03,KRT-002,4.57,KRT
2025-12-03,KRT-003,8.38,KRT
2025-12-03,KRT-004,5.33,KRT
2025-12-03,KRT-005,15.0,KRT
2025-12-03,KRT-006,10.75,KRT
2025-12-03,KRT-007,7.62,KRT
2025-12-03,KRT-008,9.65,KRT
2025-12-03,KRT-009,9.91,KRT
2025-12-03,KRT-010,7.62,KRT
2025-12-03,KRT-011,8.89,KRT
2025-12-03,KRT-012,8.82,KRT
2025-12-03,KRT-013,7.11,KRT
2025-12-03,KRT-014,8.38,KRT
2025-12-03,KRT-015,16.51,KRT
2025-12-03,KRT-016,14.26,KRT
2025-12-03,KRT-017,10.16,KRT
2025-12-03,KRT-018,10.0,KRT
2025-12-03,KRT-019,11.94,KRT
2025-12-03,KRT-020,11.18,KRT
2025-12-03,KRT-021,14.72,KRT
2025-12-03,KRT-022,13.46,KRT
2025-12-03,KRT-023,10.67,KRT
2025-12-03,KRT-024,11.43,KRT
2025-12-03,KRT-025,6.1,KRT
2025-12-03,KRT-026,8.64,KRT
2025-12-03,KRT-027,7.11,KRT
2025-12-03,KRT-028,4.06,KRT
2025-12-03,KRT-029,6.6,KRT
2025-12-03,KRT-030,5.08,KRT
2025-12-03,KRT-031,2.03,KRT
2025-12-03,KRT-032,3.3,KRT
2025-12-03,KRT-033,2.03,KRT
2025-12-03,KRT-034,7.87,KRT
2025-12-03,KRT-035,14.73,KRT
2025-12-03,KRT-036,17.02,KRT
2025-12-03,KRT-037,19.05,KRT
2025-12-03,KRT-038,22.1,KRT
2025-12-03,KRT-039,16.26,KRT
2025-12-03,KRT-040,11.18,KRT
2025-12-03,KRT-041,13.84,KRT
2025-12-03,KRT-042,7.87,KRT
2025-12-03,KRT-043,14.22,KRT
2025-12-03,KRT-044,5.59,KRT
2025-12-03,KRT-045,13.54,KRT
2025-12-03,KRT-046,16.51,KRT
2025-12-03,KRT-047,16.26,KRT
2025-12-03,KRT-048,12.53,KRT
2025-12-03,KRT-049,5.33,KRT
2025-12-03,KRT-050,2.54,KRT
2025-12-03,KRT-051,1.78,KRT
2025-12-03,KRT-052,7.62,KRT
2025-12-03,KRT-053,0.0,KRT
2025-12-03,KRT-054,1.27,KRT
2025-12-03,KRT-055,0.76,KRT
2025-12-03,KRT-056,1.78,KRT
2025-12-03,KRT-057,0.45,KRT
2025-12-03,KRT-058,0.0,KRT
2025-12-03,KRT-059,0.25,KRT
2025-12-03,KRT-060,0.25,KRT
2025-12-03,KRT-061,0.25,KRT
2025-12-03,KRT-062,0.0,KRT
2025-12-03,KRT-063,1.5,KRT
2025-12-03,KRT-064,2.1,KRT
2025-12-03,KRT-065,0.9,KRT
2025-12-03,KRT-066,0.25,KRT
2025-12-03,KRT-067,0.0,KRT
2025-12-03,KRT-068,0.21,KRT
2025-12-03,KRT-069,0.0,KRT
2025-12-03,KRT-070,0.39,KRT
2025-12-03,KRT-071,0.0,KRT
2025-12-03,KRT-072,0.57,KRT
2025-12-03,KRT-073,7.37,KRT
2025-12-03,KRT-074,13.21,KRT
2025-12-03,RDM-101,0.0,RDM
2025-12-03,RDM-102,0.0,RDM
2025-12-03,RDM-103,0.25,RDM
2025-12-03,RDM-104,0.25,RDM
2025-12-03,RDM-105,0.0,RDM
2025-12-03,RDM-106,0.0,RDM
2025-12-03,RDM-107,0.0,RDM
2025-12-03,RDM-108,0.25,RDM
2025-12-03,RDM-109,0.25,RDM
2025-12-03,RDM-110,0.0,RDM
2025-12-03,RDM-112,0.0,RDM
2025-12-03,RDM-113,0.0,RDM
2025-12-03,RDM-114,0.25,RDM
2025-12-03,RDM-115,0.51,RDM
2025-12-03,RDM-116,0.0,RDM
2025-12-03,RDM-117,0.3,RDM
2025-12-03,RDM-118,0.0,RDM
2025-12-03,RDM-119,0.51,RDM
2025-12-03,RDM-120,0.25,RDM
2025-12-03,RDM-121,0.0,RDM
2025-12-03,RDM-122,0.25,RDM
2025-12-03,RDM-123,0.0,RDM
2025-12-03,RDM-124,0.3,RDM
2025-12-03,RDM-125,0.3,RDM
2025-12-03,RDM-126,0.3,RDM
2025-12-03,RDM-127,0.0,RDM
2025-12-03,RDM-128,1.27,RDM
2025-12-03,RDM-129,1.02,RDM
2025-12-03,RDM-130,3.3,RDM
2025-12-03,RDM-131,0.51,RDM
2025-12-03,RDM-132,0.0,RDM
2025-12-03,RDM-133,0.25,RDM
2025-12-04,KRT-001,29.46,KRT
2025-12-04,KRT-002,32.77,KRT
2025-12-04,KRT-003,45.72,KRT
2025-12-04,KRT-004,35.31,KRT
2025-12-04,KRT-005,52.0,KRT
2025-12-04,KRT-006,53.76,KRT
2025-12-04,KRT-007,51.56,KRT
2025-12-04,KRT-008,57.66,KRT
2025-12-04,KRT-009,48.51,KRT
2025-12-04,KRT-010,41.66,KRT
2025-12-04,KRT-011,42.42,KRT
2025-12-04,KRT-012,21.84,KRT
2025-12-04,KRT-013,42.16,KRT
2025-12-04,KRT-014,25.65,KRT
2025-12-04,KRT-015,58.67,KRT
2025-12-04,KRT-016,44.03,KRT
2025-12-04,KRT-017,41.15,KRT
2025-12-04,KRT-018,32.25,KRT
2025-12-04,KRT-019,33.53,KRT
2025-12-04,KRT-020,33.02,KRT
2025-12-04,KRT-021,27.69,KRT
2025-12-04,KRT-022,32.51,KRT
2025-12-04,KRT-023,32.0,KRT
2025-12-04,KRT-024,37.59,KRT
2025-12-04,KRT-025,26.92,KRT
2025-12-04,KRT-026,28.2,KRT
2025-12-04,KRT-027,32.33,KRT
2025-12-04,KRT-028,32.0,KRT
2025-12-04,KRT-029,41.91,KRT
2025-12-04,KRT-030,28.7,KRT
2025-12-04,KRT-031,35.56,KRT
2025-12-04,KRT-032,28.45,KRT
2025-12-04,KRT-033,38.35,KRT
2025-12-04,KRT-034,36.32,KRT
2025-12-04,KRT-035,58.67,KRT
2025-12-04,KRT-036,52.83,KRT
2025-12-04,KRT-037,53.59,KRT
2025-12-04,KRT-038,48.01,KRT
2025-12-04,KRT-039,45.89,KRT
2025-12-04,KRT-040,39.37,KRT
2025-12-04,KRT-041,55.5,KRT
2025-12-04,KRT-042,77.22,KRT
2025-12-04,KRT-043,51.05,KRT
2025-12-04,KRT-044,20.83,KRT
2025-12-04,KRT-045,48.26,KRT
2025-12-04,KRT-046,32.0,KRT
2025-12-04,KRT-047,43.69,KRT
2025-12-04,KRT-048,43.76,KRT
2025-12-04,KRT-049,36.58,KRT
2025-12-04,KRT-050,22.35,KRT
2025-12-04,KRT-051,19.56,KRT
2025-12-04,KRT-052,25.65,KRT
2025-12-04,KRT-053,25.3,KRT
2025-12-04,KRT-054,17.63,KRT
2025-12-04,KRT-055,28.7,KRT
2025-12-04,KRT-056,12.95,KRT
2025-12-04,KRT-057,18.31,KRT
2025-12-04,KRT-058,15.5,KRT
2025-12-04,KRT-059,15.75,KRT
2025-12-04,KRT-060,17.27,KRT
2025-12-04,KRT-061,15.49,KRT
2025-12-04,KRT-062,9.2,KRT
2025-12-04,KRT-063,16.5,KRT
2025-12-04,KRT-064,17.4,KRT
2025-12-04,KRT-065,16.5,KRT
2025-12-04,KRT-066,10.16,KRT
2025-12-04,KRT-067,11.43,KRT
2025-12-04,KRT-068,18.72,KRT
2025-12-04,KRT-069,16.47,KRT
2025-12-04,KRT-070,15.96,KRT
2025-12-04,KRT-071,17.17,KRT
2025-12-04,KRT-072,21.47,KRT
2025-12-04,KRT-073,24.13,KRT
2025-12-04,KRT-074,20.32,KRT
2025-12-04,RDM-101,33.25,RDM
2025-12-04,RDM-102,31.5,RDM
2025-12-04,RDM-103,36.83,RDM
2025-12-04,RDM-104,35.31,RDM
2025-12-04,RDM-105,34.8,RDM
2025-12-04,RDM-106,28.19,RDM
2025-12-04,RDM-107,40.8,RDM
2025-12-04,RDM-108,37.59,RDM
2025-12-04,RDM-109,30.48,RDM
2025-12-04,RDM-110,31.2,RDM
2025-12-04,RDM-112,37.85,RDM
2025-12-04,RDM-113,41.7,RDM
2025-12-04,RDM-114,43.0,RDM
2025-12-04,RDM-115,41.91,RDM
2025-12-04,RDM-116,43.69,RDM
2025-12-04,RDM-117,66.6,RDM
2025-12-04,RDM-118,56.7,RDM
2025-12-04,RDM-119,63.5,RDM
2025-12-04,RDM-120,68.83,RDM
2025-12-04,RDM-121,75.69,RDM
2025-12-04,RDM-122,67.82,RDM
2025-12-04,RDM-123,75.69,RDM
2025-12-04,RDM-124,85.2,RDM
2025-12-04,RDM-125,73.8,RDM
2025-12-04,RDM-126,92.4,RDM
2025-12-04,RDM-127,67.82,RDM
2025-12-04,RDM-128,79.25,RDM
2025-12-04,RDM-129,67.31,RDM
2025-12-04,RDM-130,57.4,RDM
2025-12-04,RDM-131,53.09,RDM
2025-12-04,RDM-132,46.5,RDM
2025-12-04,RDM-133,64.26,RDM
2025-12-05,KRT-001,21.84,KRT
2025-12-05,KRT-002,22.61,KRT
2025-12-05,KRT-003,23.62,KRT
2025-12-05,KRT-004,20.57,KRT
2025-12-05,KRT-005,21.25,KRT
2025-12-05,KRT-006,17.83,KRT
2025-12-05,KRT-007,17.78,KRT
2025-12-05,KRT-008,14.48,KRT
2025-12-05,KRT-009,19.3,KRT
2025-12-05,KRT-010,15.75,KRT
2025-12-05,KRT-011,20.07,KRT
2025-12-05,KRT-012,16.43,KRT
2025-12-05,KRT-013,22.1,KRT
2025-12-05,KRT-014,14.99,KRT
2025-12-05,KRT-015,14.73,KRT
2025-12-05,KRT-016,16.13,KRT
2025-12-05,KRT-017,12.45,KRT
2025-12-05,KRT-018,19.0,KRT
2025-12-05,KRT-019,13.97,KRT
2025-12-05,KRT-020,16.76,KRT
2025-12-05,KRT-021,14.48,KRT
2025-12-05,KRT-022,17.02,KRT
2025-12-05,KRT-023,16.51,KRT
2025-12-05,KRT-024,14.48,KRT
2025-12-05,KRT-025,15.24,KRT
2025-12-05,KRT-026,15.5,KRT
2025-12-05,KRT-027,15.66,KRT
2025-12-05,KRT-028,14.22,KRT
2025-12-05,KRT-029,16.26,KRT
2025-12-05,KRT-030,10.41,KRT
2025-12-05,KRT-031,10.16,KRT
2025-12-05,KRT-032,6.1,KRT
2025-12-05,KRT-033,8.38,KRT
2025-12-05,KRT-034,10.92,KRT
2025-12-05,KRT-035,14.22,KRT
2025-12-05,KRT-036,15.49,KRT
2025-12-05,KRT-037,11.18,KRT
2025-12-05,KRT-038,14.99,KRT
2025-12-05,KRT-039,14.73,KRT
2025-12-05,KRT-040,17.02,KRT
2025-12-05,KRT-041,20.37,KRT
2025-12-05,KRT-042,17.02,KRT
2025-12-05,KRT-043,32.51,KRT
2025-12-05,KRT-044,9.65,KRT
2025-12-05,KRT-045,10.26,KRT
2025-12-05,KRT-046,14.22,KRT
2025-12-05,KRT-047,14.22,KRT
2025-12-05,KRT-048,19.36,KRT
2025-12-05,KRT-049,11.43,KRT
2025-12-05,KRT-050,7.37,KRT
2025-12-05,KRT-051,7.11,KRT
2025-12-05,KRT-052,10.41,KRT
2025-12-05,KRT-053,9.77,KRT
2025-12-05,KRT-054,4.83,KRT
2025-12-05,KRT-055,11.18,KRT
2025-12-05,KRT-056,5.84,KRT
2025-12-05,KRT-057,7.68,KRT
2025-12-05,KRT-058,6.5,KRT
2025-12-05,KRT-059,9.4,KRT
2025-12-05,KRT-060,8.13,KRT
2025-12-05,KRT-061,13.97,KRT
2025-12-05,KRT-062,12.7,KRT
2025-12-05,KRT-063,6.9,KRT
2025-12-05,KRT-064,10.8,KRT
2025-12-05,KRT-065,7.5,KRT
2025-12-05,KRT-066,6.6,KRT
2025-12-05,KRT-067,10.92,KRT
2025-12-05,KRT-068,13.73,KRT
2025-12-05,KRT-069,9.04,KRT
2025-12-05,KRT-070,8.27,KRT
2025-12-05,KRT-071,8.43,KRT
2025-12-05,KRT-072,6.46,KRT
2025-12-05,KRT-073,11.68,KRT
2025-12-05,KRT-074,9.65,KRT
2025-12-05,RDM-101,16.0,RDM
2025-12-05,RDM-102,11.0,RDM
2025-12-05,RDM-103,15.49,RDM
2025-12-05,RDM-104,12.95,RDM
2025-12-05,RDM-105,14.48,RDM
2025-12-05,RDM-106,11.18,RDM
2025-12-05,RDM-107,15.0,RDM
2025-12-05,RDM-108,9.65,RDM
2025-12-05,RDM-109,11.18,RDM
2025-12-05,RDM-110,11.0,RDM
2025-12-05,RDM-112,6.86,RDM
2025-12-05,RDM-113,4.8,RDM
2025-12-05,RDM-114,14.25,RDM
2025-12-05,RDM-115,7.87,RDM
2025-12-05,RDM-116,12.7,RDM
2025-12-05,RDM-117,9.0,RDM
2025-12-05,RDM-118,18.5,RDM
2025-12-05,RDM-119,19.56,RDM
2025-12-05,RDM-120,23.37,RDM
2025-12-05,RDM-121,28.45,RDM
2025-12-05,RDM-122,24.89,RDM
2025-12-05,RDM-123,26.42,RDM
2025-12-05,RDM-124,23.1,RDM
2025-12-05,RDM-125,15.3,RDM
2025-12-05,RDM-126,26.1,RDM
2025-12-05,RDM-127,16.51,RDM
2025-12-05,RDM-128,20.07,RDM
2025-12-05,RDM-129,16.0,RDM
2025-12-05,RDM-130,10.16,RDM
2025-12-05,RDM-131,8.89,RDM
2025-12-05,RDM-132,6.6,RDM
2025-12-05,RDM-133,12.7,RDM
2025-12-06,KRT-001,10.67,KRT
2025-12-06,KRT-002,28.96,KRT
2025-12-06,KRT-003,31.24,KRT
2025-12-06,KRT-004,21.34,KRT
2025-12-06,KRT-005,28.0,KRT
2025-12-06,KRT-006,18.83,KRT
2025-12-06,KRT-007,14.99,KRT
2025-12-06,KRT-008,13.46,KRT
2025-12-06,KRT-009,15.24,KRT
2025-12-06,KRT-010,10.99,KRT
2025-12-06,KRT-011,9.91,KRT
2025-12-06,KRT-012,10.04,KRT
2025-12-06,KRT-013,12.19,KRT
2025-12-06,KRT-014,7.87,KRT
2025-12-06,KRT-015,10.92,KRT
2025-12-06,KRT-016,10.11,KRT
2025-12-06,KRT-017,9.14,KRT
2025-12-06,KRT-018,7.75,KRT
2025-12-06,KRT-019,7.11,KRT
2025-12-06,KRT-020,7.11,KRT
2025-12-06,KRT-021,6.35,KRT
2025-12-06,KRT-022,5.59,KRT
2025-12-06,KRT-023,8.38,KRT
2025-12-06,KRT-024,7.62,KRT
2025-12-06,KRT-025,8.38,KRT
2025-12-06,KRT-026,8.51,KRT
2025-12-06,KRT-027,8.07,KRT
2025-12-06,KRT-028,6.6,KRT
2025-12-06,KRT-029,7.62,KRT
2025-12-06,KRT-030,7.62,KRT
2025-12-06,KRT-031,4.06,KRT
2025-12-06,KRT-032,4.32,KRT
2025-12-06,KRT-033,5.59,KRT
2025-12-06,KRT-034,3.81,KRT
2025-12-06,KRT-035,22.86,KRT
2025-12-06,KRT-036,15.49,KRT
2025-12-06,KRT-037,24.64,KRT
2025-12-06,KRT-038,19.56,KRT
2025-12-06,KRT-039,11.68,KRT
2025-12-06,KRT-040,12.7,KRT
2025-12-06,KRT-041,23.25,KRT
2025-12-06,KRT-042,33.27,KRT
2025-12-06,KRT-043,27.43,KRT
2025-12-06,KRT-044,9.91,KRT
2025-12-06,KRT-045,6.86,KRT
2025-12-06,KRT-046,11.68,KRT
2025-12-06,KRT-047,16.76,KRT
2025-12-06,KRT-048,21.06,KRT
2025-12-06,KRT-049,19.05,KRT
2025-12-06,KRT-050,11.68,KRT
2025-12-06,KRT-051,6.35,KRT
2025-12-06,KRT-052,11.18,KRT
2025-12-06,KRT-053,10.09,KRT
2025-12-06,KRT-054,7.56,KRT
2025-12-06,KRT-055,11.18,KRT
2025-12-06,KRT-056,7.37,KRT
2025-12-06,KRT-057,8.14,KRT
2025-12-06,KRT-058,9.0,KRT
2025-12-06,KRT-059,10.41,KRT
2025-12-06,KRT-060,17.27,KRT
2025-12-06,KRT-061,13.97,KRT
2025-12-06,KRT-062,11.83,KRT
2025-12-06,KRT-063,10.5,KRT
2025-12-06,KRT-064,13.5,KRT
2025-12-06,KRT-065,11.1,KRT
2025-12-06,KRT-066,10.92,KRT
2025-12-06,KRT-067,13.72,KRT
2025-12-06,KRT-068,19.14,KRT
2025-12-06,KRT-069,13.1,KRT
2025-12-06,KRT-070,15.76,KRT
2025-12-06,KRT-071,14.1,KRT
2025-12-06,KRT-072,16.15,KRT
2025-12-06,KRT-073,6.86,KRT
2025-12-06,KRT-074,6.86,KRT
2025-12-06,RDM-101,7.25,RDM
2025-12-06,RDM-102,7.25,RDM
2025-12-06,RDM-103,7.62,RDM
2025-12-06,RDM-104,8.89,RDM
2025-12-06,RDM-105,15.49,RDM
2025-12-06,RDM-106,10.67,RDM
2025-12-06,RDM-107,17.1,RDM
2025-12-06,RDM-108,8.64,RDM
2025-12-06,RDM-109,6.6,RDM
2025-12-06,RDM-110,8.73,RDM
2025-12-06,RDM-112,9.14,RDM
2025-12-06,RDM-113,9.0,RDM
2025-12-06,RDM-114,10.5,RDM
2025-12-06,RDM-115,7.37,RDM
2025-12-06,RDM-116,10.92,RDM
2025-12-06,RDM-117,16.5,RDM
2025-12-06,RDM-118,16.76,RDM
2025-12-06,RDM-119,14.99,RDM
2025-12-06,RDM-120,24.38,RDM
2025-12-06,RDM-121,21.08,RDM
2025-12-06,RDM-122,30.23,RDM
2025-12-06,RDM-123,25.65,RDM
2025-12-06,RDM-124,23.1,RDM
2025-12-06,RDM-125,14.4,RDM
2025-12-06,RDM-126,16.2,RDM
2025-12-06,RDM-127,9.14,RDM
2025-12-06,RDM-128,12.19,RDM
2025-12-06,RDM-129,10.92,RDM
2025-12-06,RDM-130,8.38,RDM
2025-12-06,RDM-131,6.6,RDM
2025-12-06,RDM-132,6.0,RDM
2025-12-06,RDM-133,13.97,RDM
2025-12-07,KRT-001,5.33,KRT
2025-12-07,KRT-002,8.13,KRT
2025-12-07,KRT-003,8.38,KRT
2025-12-07,KRT-004,4.06,KRT
2025-12-07,KRT-005,4.5,KRT
2025-12-07,KRT-006,4.35,KRT
2025-12-07,KRT-007,4.83,KRT
2025-12-07,KRT-008,4.57,KRT
2025-12-07,KRT-009,6.1,KRT
2025-12-07,KRT-010,9.83,KRT
2025-12-07,KRT-011,5.59,KRT
2025-12-07,KRT-012,2.77,KRT
2025-12-07,KRT-013,3.56,KRT
2025-12-07,KRT-014,2.54,KRT
2025-12-07,KRT-015,3.81,KRT
2025-12-07,KRT-016,4.71,KRT
2025-12-07,KRT-017,4.32,KRT
2025-12-07,KRT-018,5.0,KRT
2025-12-07,KRT-019,4.06,KRT
2025-12-07,KRT-020,4.32,KRT
2025-12-07,KRT-021,2.54,KRT
2025-12-07,KRT-022,3.3,KRT
2025-12-07,KRT-023,2.29,KRT
2025-12-07,KRT-024,4.06,KRT
2025-12-07,KRT-025,2.79,KRT
2025-12-07,KRT-026,2.25,KRT
2025-12-07,KRT-027,2.36,KRT
2025-12-07,KRT-028,1.02,KRT
2025-12-07,KRT-029,2.03,KRT
2025-12-07,KRT-030,3.3,KRT
2025-12-07,KRT-031,1.78,KRT
2025-12-07,KRT-032,1.75,KRT
2025-12-07,KRT-033,3.3,KRT
2025-12-07,KRT-034,1.78,KRT
2025-12-07,KRT-035,5.33,KRT
2025-12-07,KRT-036,5.33,KRT
2025-12-07,KRT-037,6.35,KRT
2025-12-07,KRT-038,5.59,KRT
2025-12-07,KRT-039,4.83,KRT
2025-12-07,KRT-040,3.81,KRT
2025-12-07,KRT-041,6.98,KRT
2025-12-07,KRT-042,9.4,KRT
2025-12-07,KRT-043,9.14,KRT
2025-12-07,KRT-044,7.87,KRT
2025-12-07,KRT-045,4.25,KRT
2025-12-07,KRT-046,5.84,KRT
2025-12-07,KRT-047,5.84,KRT
2025-12-07,KRT-048,7.78,KRT
2025-12-07,KRT-049,8.38,KRT
2025-12-07,KRT-050,12.19,KRT
2025-12-07,KRT-051,8.64,KRT
2025-12-07,KRT-052,9.4,KRT
2025-12-07,KRT-053,9.28,KRT
2025-12-07,KRT-054,8.31,KRT
2025-12-07,KRT-055,11.68,KRT
2025-12-07,KRT-056,10.92,KRT
2025-12-07,KRT-057,11.07,KRT
2025-12-07,KRT-058,10.5,KRT
2025-12-07,KRT-059,11.43,KRT
2025-12-07,KRT-060,16.51,KRT
2025-12-07,KRT-061,16.51,KRT
2025-12-07,KRT-062,12.7,KRT
2025-12-07,KRT-063,11.1,KRT
2025-12-07,KRT-064,17.7,KRT
2025-12-07,KRT-065,11.7,KRT
2025-12-07,KRT-066,9.4,KRT
2025-12-07,KRT-067,14.73,KRT
2025-12-07,KRT-068,16.85,KRT
2025-12-07,KRT-069,11.25,KRT
2025-12-07,KRT-070,17.14,KRT
2025-12-07,KRT-071,12.0,KRT
2025-12-07,KRT-072,20.33,KRT
2025-12-07,KRT-073,5.08,KRT
2025-12-07,KRT-074,6.86,KRT
2025-12-07,RDM-101,7.75,RDM
2025-12-07,RDM-102,8.0,RDM
2025-12-07,RDM-103,6.86,RDM
2025-12-07,RDM-104,9.91,RDM
2025-12-07,RDM-105,8.38,RDM
2025-12-07,RDM-106,7.11,RDM
2025-12-07,RDM-107,29.1,RDM
2025-12-07,RDM-108,19.56,RDM
2025-12-07,RDM-109,10.41,RDM
2025-12-07,RDM-110,9.14,RDM
2025-12-07,RDM-112,9.4,RDM
2025-12-07,RDM-113,13.8,RDM
2025-12-07,RDM-114,11.75,RDM
2025-12-07,RDM-115,10.16,RDM
2025-12-07,RDM-116,9.65,RDM
2025-12-07,RDM-117,15.0,RDM
2025-12-07,RDM-118,8.21,RDM
2025-12-07,RDM-119,9.91,RDM
2025-12-07,RDM-120,5.08,RDM
2025-12-07,RDM-121,7.11,RDM
2025-12-07,RDM-122,5.08,RDM
2025-12-07,RDM-123,6.1,RDM
2025-12-07,RDM-124,9.3,RDM
2025-12-07,RDM-125,12.3,RDM
2025-12-07,RDM-126,12.3,RDM
2025-12-07,RDM-127,9.4,RDM
2025-12-07,RDM-128,16.26,RDM
2025-12-07,RDM-129,10.16,RDM
2025-12-07,RDM-130,10.41,RDM
2025-12-07,RDM-131,10.67,RDM
2025-12-07,RDM-132,14.4,RDM
2025-12-07,RDM-133,8.89,RDM
2025-12-08,KRT-001,11.68,KRT
2025-12-08,KRT-002,30.48,KRT
2025-12-08,KRT-003,35.56,KRT
2025-12-08,KRT-004,24.64,KRT
2025-12-08,KRT-005,43.25,KRT
2025-12-08,KRT-006,37.83,KRT
2025-12-08,KRT-007,33.02,KRT
2025-12-08,KRT-008,37.34,KRT
2025-12-08,KRT-009,38.1,KRT
2025-12-08,KRT-010,37.73,KRT
2025-12-08,KRT-011,31.75,KRT
2025-12-08,KRT-012,31.85,KRT
2025-12-08,KRT-013,32.77,KRT
2025-12-08,KRT-014,31.75,KRT
2025-12-08,KRT-015,36.07,KRT
2025-12-08,KRT-016,36.4,KRT
2025-12-08,KRT-017,36.07,KRT
2025-12-08,KRT-018,35.0,KRT
2025-12-08,KRT-019,36.07,KRT
2025-12-08,KRT-020,40.39,KRT
2025-12-08,KRT-021,31.75,KRT
2025-12-08,KRT-022,36.58,KRT
2025-12-08,KRT-023,42.16,KRT
2025-12-08,KRT-024,41.91,KRT
2025-12-08,KRT-025,38.86,KRT
2025-12-08,KRT-026,37.6,KRT
2025-12-08,KRT-027,40.56,KRT
2025-12-08,KRT-028,27.69,KRT
2025-12-08,KRT-029,45.21,KRT
2025-12-08,KRT-030,26.67,KRT
2025-12-08,KRT-031,25.65,KRT
2025-12-08,KRT-032,26.42,KRT
2025-12-08,KRT-033,38.1,KRT
2025-12-08,KRT-034,33.27,KRT
2025-12-08,KRT-035,45.72,KRT
2025-12-08,KRT-036,41.4,KRT
2025-12-08,KRT-037,51.31,KRT
2025-12-08,KRT-038,47.5,KRT
2025-12-08,KRT-039,38.1,KRT
2025-12-08,KRT-040,38.86,KRT
2025-12-08,KRT-041,51.37,KRT
2025-12-08,KRT-042,58.67,KRT
2025-12-08,KRT-043,60.45,KRT
2025-12-08,KRT-044,57.66,KRT
2025-12-08,KRT-045,40.6,KRT
2025-12-08,KRT-046,35.31,KRT
2025-12-08,KRT-047,40.13,KRT
2025-12-08,KRT-048,50.1,KRT
2025-12-08,KRT-049,49.78,KRT
2025-12-08,KRT-050,61.72,KRT
2025-12-08,KRT-051,43.43,KRT
2025-12-08,KRT-052,39.88,KRT
2025-12-08,KRT-053,59.37,KRT
2025-12-08,KRT-054,41.66,KRT
2025-12-08,KRT-055,62.74,KRT
2025-12-08,KRT-056,51.56,KRT
2025-12-08,KRT-057,50.17,KRT
2025-12-08,KRT-058,50.5,KRT
2025-12-08,KRT-059,46.99,KRT
2025-12-08,KRT-060,58.67,KRT
2025-12-08,KRT-061,28.19,KRT
2025-12-08,KRT-062,43.58,KRT
2025-12-08,KRT-063,50.4,KRT
2025-12-08,KRT-064,45.9,KRT
2025-12-08,KRT-065,48.3,KRT
2025-12-08,KRT-066,32.0,KRT
2025-12-08,KRT-067,41.66,KRT
2025-12-08,KRT-068,45.76,KRT
2025-12-08,KRT-069,49.25,KRT
2025-12-08,KRT-070,47.87,KRT
2025-12-08,KRT-071,50.56,KRT
2025-12-08,KRT-072,56.81,KRT
2025-12-08,KRT-073,45.72,KRT
2025-12-08,KRT-074,47.75,KRT
2025-12-08,RDM-101,15.5,RDM
2025-12-08,RDM-102,12.25,RDM
2025-12-08,RDM-103,15.24,RDM
